suite,job_id,dataset,model_group,method,method_detail,model,prompt_offset,prompt_count,isl,osl,batch_sizes,logs_dir,breakdown_json,tracker_file,label,latest_prompt_tok_s,latest_generation_tok_s,running_reqs,waiting_reqs,gpu_kv_cache_pct,prefix_cache_hit_pct,live_acceptance_pct,live_mean_acceptance_length,live_accepted_throughput,live_drafted_throughput,latest_error,tail_status
swe,2124131,verified,qwen235b,eagle3_k9,eagle3_k9,Qwen/Qwen3-235B-A22B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_eagle3_offset0_n32_isl4096_osl32768_bs32_k9_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_eagle3_offset0_n32_isl4096_osl32768_bs32_k9_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_drafter_k9_k11_20260614_jobs.csv,verified_osl32k_qwen235b_eagle3_k9,0.0,6.9,1,0,2.1,49.5,0.0,1.00,0.00,61.92,,ok
swe,2124114,verified,qwen235b,pard2_k11,pard2_k11,Qwen/Qwen3-235B-A22B,0,2,4096,32768,2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_pard2_offset0_n2_isl4096_osl32768_bs2_k11_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_pard2_offset0_n2_isl4096_osl32768_bs2_k11_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_drafter_k9_k11_20260614_jobs.csv,verified_osl32k_qwen235b_pard2_k11,0.0,5.5,1,0,2.2,50.2,0.0,1.00,0.00,61.05,,ok
swe,2124115,verified,qwen235b,pard2_k11,pard2_k11,Qwen/Qwen3-235B-A22B,0,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k11_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k11_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_drafter_k9_k11_20260614_jobs.csv,verified_osl32k_qwen235b_pard2_k11,0.0,5.6,1,0,2.2,50.7,0.0,1.00,0.00,61.42,,ok
swe,2124116,verified,qwen235b,pard2_k11,pard2_k11,Qwen/Qwen3-235B-A22B,0,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k11_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k11_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_drafter_k9_k11_20260614_jobs.csv,verified_osl32k_qwen235b_pard2_k11,0.0,5.6,1,0,2.2,50.8,0.2,1.02,0.10,60.09,,ok
swe,2124117,verified,qwen235b,pard2_k11,pard2_k11,Qwen/Qwen3-235B-A22B,0,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_pard2_offset0_n16_isl4096_osl32768_bs16_k11_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_pard2_offset0_n16_isl4096_osl32768_bs16_k11_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_drafter_k9_k11_20260614_jobs.csv,verified_osl32k_qwen235b_pard2_k11,0.0,5.7,1,0,2.4,51.2,0.3,1.04,0.20,60.46,,ok
swe,2124118,verified,qwen235b,pard2_k11,pard2_k11,Qwen/Qwen3-235B-A22B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_pard2_offset0_n32_isl4096_osl32768_bs32_k11_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_pard2_offset0_n32_isl4096_osl32768_bs32_k11_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_drafter_k9_k11_20260614_jobs.csv,verified_osl32k_qwen235b_pard2_k11,0.0,5.4,1,0,3.1,51.5,0.2,1.02,0.10,58.03,,ok
swe,2124104,verified,qwen235b,pard2_k9,pard2_k9,Qwen/Qwen3-235B-A22B,0,2,4096,32768,2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_pard2_offset0_n2_isl4096_osl32768_bs2_k9_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_pard2_offset0_n2_isl4096_osl32768_bs2_k9_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_drafter_k9_k11_20260614_jobs.csv,verified_osl32k_qwen235b_pard2_k9,0.0,9.2,1,0,2.1,50.2,0.1,1.01,0.10,81.80,,ok
swe,2124105,verified,qwen235b,pard2_k9,pard2_k9,Qwen/Qwen3-235B-A22B,0,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k9_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k9_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_drafter_k9_k11_20260614_jobs.csv,verified_osl32k_qwen235b_pard2_k9,0.0,5.5,1,0,2.2,50.7,0.0,1.00,0.00,49.63,,ok
swe,2124106,verified,qwen235b,pard2_k9,pard2_k9,Qwen/Qwen3-235B-A22B,0,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k9_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k9_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_drafter_k9_k11_20260614_jobs.csv,verified_osl32k_qwen235b_pard2_k9,0.0,5.7,1,0,2.1,50.8,0.2,1.02,0.10,50.59,,ok
swe,2124107,verified,qwen235b,pard2_k9,pard2_k9,Qwen/Qwen3-235B-A22B,0,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_pard2_offset0_n16_isl4096_osl32768_bs16_k9_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_pard2_offset0_n16_isl4096_osl32768_bs16_k9_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_drafter_k9_k11_20260614_jobs.csv,verified_osl32k_qwen235b_pard2_k9,0.0,5.6,1,0,2.3,51.2,0.0,1.00,0.00,50.63,,ok
swe,2124108,verified,qwen235b,pard2_k9,pard2_k9,Qwen/Qwen3-235B-A22B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_pard2_offset0_n32_isl4096_osl32768_bs32_k9_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_pard2_offset0_n32_isl4096_osl32768_bs32_k9_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_drafter_k9_k11_20260614_jobs.csv,verified_osl32k_qwen235b_pard2_k9,0.0,5.7,1,0,3.0,51.5,0.4,1.04,0.20,49.50,,ok
swe,2124090,verified,qwen235b,pard_k11,pard_k11,Qwen/Qwen3-235B-A22B,0,2,4096,32768,2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_pard_offset0_n2_isl4096_osl32768_bs2_k11_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_pard_offset0_n2_isl4096_osl32768_bs2_k11_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_drafter_k9_k11_20260614_jobs.csv,verified_osl32k_qwen235b_pard_k11,0.0,5.7,1,0,2.2,50.2,0.2,1.02,0.10,61.77,,ok
swe,2124091,verified,qwen235b,pard_k11,pard_k11,Qwen/Qwen3-235B-A22B,0,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard_offset0_n4_isl4096_osl32768_bs4_k11_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard_offset0_n4_isl4096_osl32768_bs4_k11_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_drafter_k9_k11_20260614_jobs.csv,verified_osl32k_qwen235b_pard_k11,0.0,6.1,1,0,2.2,50.7,0.8,1.09,0.50,61.21,,ok
swe,2124092,verified,qwen235b,pard_k11,pard_k11,Qwen/Qwen3-235B-A22B,0,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard_offset0_n8_isl4096_osl32768_bs8_k11_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard_offset0_n8_isl4096_osl32768_bs8_k11_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_drafter_k9_k11_20260614_jobs.csv,verified_osl32k_qwen235b_pard_k11,0.0,5.7,1,0,2.1,50.8,0.2,1.02,0.10,61.91,,ok
swe,2124094,verified,qwen235b,pard_k11,pard_k11,Qwen/Qwen3-235B-A22B,0,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_pard_offset0_n16_isl4096_osl32768_bs16_k11_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_pard_offset0_n16_isl4096_osl32768_bs16_k11_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_drafter_k9_k11_20260614_jobs.csv,verified_osl32k_qwen235b_pard_k11,0.0,6.3,1,0,2.3,51.2,1.1,1.12,0.69,61.74,,ok
swe,2124097,verified,qwen235b,pard_k11,pard_k11,Qwen/Qwen3-235B-A22B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_pard_offset0_n32_isl4096_osl32768_bs32_k11_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_pard_offset0_n32_isl4096_osl32768_bs32_k11_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_drafter_k9_k11_20260614_jobs.csv,verified_osl32k_qwen235b_pard_k11,0.0,7.2,1,0,3.1,51.5,2.8,1.31,1.69,60.14,,ok
swe,2124076,verified,qwen235b,pard_k9,pard_k9,Qwen/Qwen3-235B-A22B,0,2,4096,32768,2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_pard_offset0_n2_isl4096_osl32768_bs2_k9_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_pard_offset0_n2_isl4096_osl32768_bs2_k9_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_drafter_k9_k11_20260614_jobs.csv,verified_osl32k_qwen235b_pard_k9,0.0,6.5,1,0,2.2,50.2,1.8,1.16,0.90,50.39,,ok
swe,2124077,verified,qwen235b,pard_k9,pard_k9,Qwen/Qwen3-235B-A22B,0,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard_offset0_n4_isl4096_osl32768_bs4_k9_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard_offset0_n4_isl4096_osl32768_bs4_k9_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_drafter_k9_k11_20260614_jobs.csv,verified_osl32k_qwen235b_pard_k9,0.0,6.0,1,0,2.1,50.7,0.6,1.05,0.30,51.40,,ok
swe,2124078,verified,qwen235b,pard_k9,pard_k9,Qwen/Qwen3-235B-A22B,0,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard_offset0_n8_isl4096_osl32768_bs8_k9_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard_offset0_n8_isl4096_osl32768_bs8_k9_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_drafter_k9_k11_20260614_jobs.csv,verified_osl32k_qwen235b_pard_k9,0.0,6.0,1,0,2.2,50.8,1.2,1.11,0.60,48.32,,ok
swe,2124079,verified,qwen235b,pard_k9,pard_k9,Qwen/Qwen3-235B-A22B,0,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_pard_offset0_n16_isl4096_osl32768_bs16_k9_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_pard_offset0_n16_isl4096_osl32768_bs16_k9_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_drafter_k9_k11_20260614_jobs.csv,verified_osl32k_qwen235b_pard_k9,0.0,6.1,1,0,2.3,51.2,0.8,1.07,0.40,51.17,,ok
swe,2124082,verified,qwen235b,pard_k9,pard_k9,Qwen/Qwen3-235B-A22B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_pard_offset0_n32_isl4096_osl32768_bs32_k9_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_pard_offset0_n32_isl4096_osl32768_bs32_k9_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_drafter_k9_k11_20260614_jobs.csv,verified_osl32k_qwen235b_pard_k9,0.0,5.5,1,0,3.1,51.5,0.4,1.04,0.20,48.04,,ok
swe,2124066,verified,qwen235b,suffix_k16,suffix_k16,Qwen/Qwen3-235B-A22B,0,2,4096,32768,2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_suffix_offset0_n2_isl4096_osl32768_bs2_k16_arctic_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_suffix_offset0_n2_isl4096_osl32768_bs2_k16_arctic_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_suffix_k8_k16_20260614_jobs.csv,verified_osl32k_qwen235b_suffix_k16,0.0,8.4,1,0,1.3,50.2,11.8,1.18,1.09,9.21,,ok
swe,2124067,verified,qwen235b,suffix_k16,suffix_k16,Qwen/Qwen3-235B-A22B,0,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k16_arctic_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k16_arctic_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_suffix_k8_k16_20260614_jobs.csv,verified_osl32k_qwen235b_suffix_k16,0.0,29.1,1,0,1.3,50.7,57.2,2.90,18.14,31.69,,ok
swe,2124068,verified,qwen235b,suffix_k16,suffix_k16,Qwen/Qwen3-235B-A22B,0,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_suffix_offset0_n8_isl4096_osl32768_bs8_k16_arctic_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_suffix_offset0_n8_isl4096_osl32768_bs8_k16_arctic_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_suffix_k8_k16_20260614_jobs.csv,verified_osl32k_qwen235b_suffix_k16,0.0,10.6,1,0,1.4,50.8,20.6,1.49,3.45,16.76,,ok
swe,2124069,verified,qwen235b,suffix_k16,suffix_k16,Qwen/Qwen3-235B-A22B,0,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k16_arctic_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k16_arctic_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_suffix_k8_k16_20260614_jobs.csv,verified_osl32k_qwen235b_suffix_k16,0.0,8.5,1,0,1.5,51.2,12.4,1.20,1.29,10.41,,ok
swe,2124070,verified,qwen235b,suffix_k16,suffix_k16,Qwen/Qwen3-235B-A22B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k16_arctic_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k16_arctic_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_suffix_k8_k16_20260614_jobs.csv,verified_osl32k_qwen235b_suffix_k16,0.0,10.4,1,0,1.8,51.5,18.0,1.45,3.08,17.10,,ok
swe,2124056,verified,qwen235b,suffix_k8,suffix_k8,Qwen/Qwen3-235B-A22B,0,2,4096,32768,2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_suffix_offset0_n2_isl4096_osl32768_bs2_k8_arctic_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_suffix_offset0_n2_isl4096_osl32768_bs2_k8_arctic_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_suffix_k8_k16_20260614_jobs.csv,verified_osl32k_qwen235b_suffix_k8,0.0,31.3,1,0,1.3,50.2,68.8,4.38,23.98,34.87,,ok
swe,2124057,verified,qwen235b,suffix_k8,suffix_k8,Qwen/Qwen3-235B-A22B,0,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k8_arctic_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k8_arctic_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_suffix_k8_k16_20260614_jobs.csv,verified_osl32k_qwen235b_suffix_k8,0.0,7.5,1,0,1.4,50.7,2.4,1.03,0.20,8.41,,ok
swe,2124058,verified,qwen235b,suffix_k8,suffix_k8,Qwen/Qwen3-235B-A22B,0,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_suffix_offset0_n8_isl4096_osl32768_bs8_k8_arctic_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_suffix_offset0_n8_isl4096_osl32768_bs8_k8_arctic_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_suffix_k8_k16_20260614_jobs.csv,verified_osl32k_qwen235b_suffix_k8,0.0,7.9,1,0,1.3,50.8,6.4,1.08,0.49,7.71,,ok
swe,2124059,verified,qwen235b,suffix_k8,suffix_k8,Qwen/Qwen3-235B-A22B,0,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k8_arctic_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k8_arctic_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_suffix_k8_k16_20260614_jobs.csv,verified_osl32k_qwen235b_suffix_k8,0.0,15.4,1,0,1.5,51.2,39.3,2.22,8.34,21.25,,ok
swe,2124060,verified,qwen235b,suffix_k8,suffix_k8,Qwen/Qwen3-235B-A22B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k8_arctic_20260614_temp1rl,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k8_arctic_20260614_temp1rl/breakdown.json,latest_lyris_qwen235b_standalone_temp1rl_swe_suffix_k8_k16_20260614_jobs.csv,verified_osl32k_qwen235b_suffix_k8,0.0,9.1,1,0,1.8,51.5,13.2,1.28,1.98,14.99,,ok
