domain,model,temperature,top_p,batch_size,isl,osl,method,job_id,state,tok_s_gpu,baseline_tok_s_gpu,speedup,acceptance_pct,mean_accept_len,basis,source,source_label,source_priority,logs_dir,valid_result
SWE,Qwen3-30B-A3B,0.0,1.0,32,4096,32768,eagle3_k3,,COMPLETED,467.8816046153137,,,12.859877395750042,1.3857963218725013,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n32_isl4096_osl32768_bs32_k3_20260619_swe_qwen30ba3b_osl32k_bs32_qwen30ba3b_t00/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n32_isl4096_osl32768_bs32_k3_20260619_swe_qwen30ba3b_osl32k_bs32_qwen30ba3b_t00,True
SWE,Qwen3-30B-A3B,1.0,1.0,32,4096,32768,eagle3_k3,,COMPLETED,515.4189329880679,,,11.943874812539645,1.3583162443761894,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n32_isl4096_osl32768_bs32_k3_20260619_swe_qwen30ba3b_osl32k_bs32_qwen30ba3b_t10/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n32_isl4096_osl32768_bs32_k3_20260619_swe_qwen30ba3b_osl32k_bs32_qwen30ba3b_t10,True
SWE,Qwen3-30B-A3B,0.0,1.0,4,4096,32768,eagle3_k3,,COMPLETED,81.9006983837879,,,13.69096310328497,1.410728893098549,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs4_k3_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t00/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs4_k3_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t00,True
SWE,Qwen3-30B-A3B,1.0,1.0,4,4096,32768,eagle3_k3,,COMPLETED,82.92108057168235,,,11.556350135969149,1.3466905040790744,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs4_k3_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t10/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs4_k3_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t10,True
SWE,Qwen3-30B-A3B,0.0,1.0,8,4096,32768,eagle3_k3,,COMPLETED,157.6740497983602,,,12.647452460011333,1.37942357380034,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n8_isl4096_osl32768_bs8_k3_20260619_swe_qwen30ba3b_osl32k_bs8_qwen30ba3b_t00/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n8_isl4096_osl32768_bs8_k3_20260619_swe_qwen30ba3b_osl32k_bs8_qwen30ba3b_t00,True
SWE,Qwen3-30B-A3B,1.0,1.0,8,4096,32768,eagle3_k3,,COMPLETED,158.35621044753444,,,11.054610970284088,1.3316383291085225,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n8_isl4096_osl32768_bs8_k3_20260619_swe_qwen30ba3b_osl32k_bs8_qwen30ba3b_t10/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n8_isl4096_osl32768_bs8_k3_20260619_swe_qwen30ba3b_osl32k_bs8_qwen30ba3b_t10,True
SWE,Qwen3-30B-A3B,0.0,1.0,16,4096,32768,suffix_k32,,COMPLETED,1737.451086696056,,,89.38390305923079,9.516300103521548,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs16_qwen30ba3b_t00/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs16_qwen30ba3b_t00,True
SWE,Qwen3-30B-A3B,1.0,1.0,16,4096,32768,suffix_k32,,COMPLETED,912.3665250941428,,,87.50056850914163,8.449053011970445,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs16_qwen30ba3b_t10/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs16_qwen30ba3b_t10,True
SWE,Qwen3-30B-A3B,0.0,1.0,32,4096,32768,suffix_k32,,COMPLETED,820.5770114015098,,,84.83549383055976,8.460467481315275,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs32_qwen30ba3b_t00/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs32_qwen30ba3b_t00,True
SWE,Qwen3-30B-A3B,1.0,1.0,32,4096,32768,suffix_k32,,COMPLETED,653.1351770189738,,,78.01305449914608,7.005443286835805,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs32_qwen30ba3b_t10/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs32_qwen30ba3b_t10,True
SWE,Qwen3-30B-A3B,0.0,1.0,4,4096,32768,suffix_k32,,COMPLETED,392.7585076487911,,,87.13509945696198,8.849989864180012,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs4_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t00/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs4_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t00,True
SWE,Qwen3-30B-A3B,1.0,1.0,4,4096,32768,suffix_k32,,COMPLETED,572.8246320586514,,,92.76502939503129,9.729625223081499,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs4_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t10/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs4_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs4_qwen30ba3b_t10,True
SWE,Qwen3-30B-A3B,0.0,1.0,8,4096,32768,suffix_k32,,COMPLETED,954.6107474838569,,,88.64318667203757,9.174271096159238,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n8_isl4096_osl32768_bs8_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs8_qwen30ba3b_t00/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n8_isl4096_osl32768_bs8_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs8_qwen30ba3b_t00,True
SWE,Qwen3-30B-A3B,1.0,1.0,8,4096,32768,suffix_k32,,COMPLETED,549.6814423215682,,,81.40718336755869,7.409559406501303,legacy final breakdown,remote:/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n8_isl4096_osl32768_bs8_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs8_qwen30ba3b_t10/breakdown.json,Lyris legacy breakdowns refreshed 2026-06-25,40,/tmp/qwen_legacy_breakdowns/root/vllm-runs/swe_qwen30ba3b_osl32k_temp01_bsweep_20260619/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n8_isl4096_osl32768_bs8_k32_arctic_20260619_swe_qwen30ba3b_osl32k_bs8_qwen30ba3b_t10,True
Math,Qwen3-30B-A3B,0.0,1.0,1,4096,32768,baseline,2136607,COMPLETED,19.375239159323623,,1.0,,,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home_mount/qwen30ba3b_math500_osl32k_temp01_lyris_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260616_math_temp0_core_home_mount_qwen30ba3b/breakdown.json,True
Math,Qwen3-30B-A3B,0.0,1.0,2,4096,32768,baseline,2136607,COMPLETED,38.99525996470601,,1.0,,,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home_mount/qwen30ba3b_math500_osl32k_temp01_lyris_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260616_math_temp0_core_home_mount_qwen30ba3b/breakdown.json,True
Math,Qwen3-30B-A3B,0.0,1.0,1,4096,32768,eagle3_k3,2135739,COMPLETED,21.420175487944203,,1.1055437980303089,10.087558015881692,1.3026267404764509,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home/qwen30ba3b_math500_osl32k_temp01_lyris_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_math_temp0_core_home_qwen30ba3b/breakdown.json,True
Math,Qwen3-30B-A3B,0.0,1.0,2,4096,32768,eagle3_k3,2135739,COMPLETED,40.73225710225996,,1.044543801967882,10.250092275769878,1.3075027682730964,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home/qwen30ba3b_math500_osl32k_temp01_lyris_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_math_temp0_core_home_qwen30ba3b/breakdown.json,True
Math,Qwen3-30B-A3B,0.0,1.0,1,4096,32768,pard_k3,2139660,COMPLETED,37.27226286533422,,1.9237059506126568,70.67225290420872,3.1201675871262617,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/project/coreai_dlalgo_llm/sna/vllm-runs/math_temp01_core_20260616_project_publicpard/qwen30ba3b_math500_osl32k_temp01_lyris_publicpard_pard_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_math_temp01_project_qwen30ba3b_t00_publicpard_k3/breakdown.json,True
Math,Qwen3-30B-A3B,0.0,1.0,1,4096,32768,pard_k5,2139661,COMPLETED,42.534127057705525,,2.1952826856972,52.15435853678677,3.6077179268393382,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/project/coreai_dlalgo_llm/sna/vllm-runs/math_temp01_core_20260616_project_publicpard/qwen30ba3b_math500_osl32k_temp01_lyris_publicpard_pard_offset0_n4_isl4096_osl32768_bs1_2_k5_20260616_math_temp01_project_qwen30ba3b_t00_publicpard_k5/breakdown.json,True
Math,Qwen3-30B-A3B,0.0,1.0,1,4096,32768,suffix_k32,2136609,COMPLETED,143.19298798196962,,7.390514604980411,88.43495145631069,7.845427764083449,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home_mount/qwen30ba3b_math500_osl32k_temp01_lyris_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_math_temp0_core_home_mount_qwen30ba3b/breakdown.json,True
Math,Qwen3-30B-A3B,0.0,1.0,2,4096,32768,suffix_k32,2136609,COMPLETED,269.23441231696995,,6.904285612165421,88.75055308890619,8.961675335340816,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home_mount/qwen30ba3b_math500_osl32k_temp01_lyris_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_math_temp0_core_home_mount_qwen30ba3b/breakdown.json,True
Math,Qwen3-8B,0.0,1.0,1,4096,32768,baseline,2136605,COMPLETED,37.20278108157336,,1.0,,,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home_mount/qwen8_math500_osl32k_temp01_lyris_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260616_math_temp0_core_home_mount_qwen8/breakdown.json,True
Math,Qwen3-8B,0.0,1.0,2,4096,32768,baseline,2136605,COMPLETED,74.36314434363246,,1.0,,,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home_mount/qwen8_math500_osl32k_temp01_lyris_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260616_math_temp0_core_home_mount_qwen8/breakdown.json,True
Math,Qwen3-8B,0.0,1.0,1,4096,32768,eagle3_k3,2136610,COMPLETED,73.00978024623701,,1.9624817855995975,62.939050724957035,2.8881715217487107,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home_mount/qwen8_math500_osl32k_temp01_lyris_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_math_temp0_core_home_mount_qwen8/breakdown.json,True
Math,Qwen3-8B,0.0,1.0,2,4096,32768,eagle3_k3,2136610,COMPLETED,116.64632417522066,,1.5686039798989324,63.61625799770702,2.9084877399312106,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home_mount/qwen8_math500_osl32k_temp01_lyris_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_math_temp0_core_home_mount_qwen8/breakdown.json,True
Math,Qwen3-8B,0.0,1.0,1,4096,32768,pard_k3,2139656,COMPLETED,38.189953469696626,,1.0265349083972708,50.69428417570583,2.520828525271175,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/project/coreai_dlalgo_llm/sna/vllm-runs/math_temp01_core_20260616_project_publicpard/qwen8_math500_osl32k_temp01_lyris_publicpard_pard_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_math_temp01_project_qwen8_t00_publicpard_k3/breakdown.json,True
Math,Qwen3-8B,0.0,1.0,1,4096,32768,pard_k5,2139657,COMPLETED,40.44638523554702,,1.0871871419198882,34.521442535668236,2.7260721267834116,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/project/coreai_dlalgo_llm/sna/vllm-runs/math_temp01_core_20260616_project_publicpard/qwen8_math500_osl32k_temp01_lyris_publicpard_pard_offset0_n4_isl4096_osl32768_bs1_2_k5_20260616_math_temp01_project_qwen8_t00_publicpard_k5/breakdown.json,True
Math,Qwen3-8B,0.0,1.0,1,4096,32768,suffix_k32,2136608,COMPLETED,216.2685323603561,,5.813235625749348,84.51370720054602,6.875678810565719,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home_mount/qwen8_math500_osl32k_temp01_lyris_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_math_temp0_core_home_mount_qwen8/breakdown.json,True
Math,Qwen3-8B,0.0,1.0,2,4096,32768,suffix_k32,2136608,COMPLETED,409.4350444563749,,5.505886660257042,87.38069434582756,9.310420813193062,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home_mount/qwen8_math500_osl32k_temp01_lyris_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_math_temp0_core_home_mount_qwen8/breakdown.json,True
Math,Qwen3-30B-A3B,1.0,1.0,1,4096,32768,baseline,2135741,COMPLETED,19.36025250977819,,1.0,,,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home/qwen30ba3b_math500_osl32k_temp01_lyris_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260616_math_temp1_core_home_qwen30ba3b/breakdown.json,True
Math,Qwen3-30B-A3B,1.0,1.0,2,4096,32768,baseline,2135741,COMPLETED,38.81936686254576,,1.0,,,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home/qwen30ba3b_math500_osl32k_temp01_lyris_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260616_math_temp1_core_home_qwen30ba3b/breakdown.json,True
Math,Qwen3-30B-A3B,1.0,1.0,1,4096,32768,eagle3_k3,2135743,COMPLETED,22.021158197098025,,1.1374416829520124,10.42031786726488,1.3126095360179464,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home/qwen30ba3b_math500_osl32k_temp01_lyris_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_math_temp1_core_home_qwen30ba3b/breakdown.json,True
Math,Qwen3-30B-A3B,1.0,1.0,2,4096,32768,eagle3_k3,2135743,COMPLETED,42.940114667610494,,1.106151855069037,10.979930758411772,1.3293979227523531,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home/qwen30ba3b_math500_osl32k_temp01_lyris_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_math_temp1_core_home_qwen30ba3b/breakdown.json,True
Math,Qwen3-30B-A3B,1.0,1.0,1,4096,32768,pard_k3,2139662,COMPLETED,36.29858869664507,,1.8749026480058524,63.654257405228606,2.9096277221568583,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/project/coreai_dlalgo_llm/sna/vllm-runs/math_temp01_core_20260616_project_publicpard/qwen30ba3b_math500_osl32k_temp01_lyris_publicpard_pard_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_math_temp01_project_qwen30ba3b_t10_publicpard_k3/breakdown.json,True
Math,Qwen3-30B-A3B,1.0,1.0,1,4096,32768,pard_k5,2139663,COMPLETED,36.92239144421829,,1.9071234440547755,41.09016336137587,3.0545081680687933,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/project/coreai_dlalgo_llm/sna/vllm-runs/math_temp01_core_20260616_project_publicpard/qwen30ba3b_math500_osl32k_temp01_lyris_publicpard_pard_offset0_n4_isl4096_osl32768_bs1_2_k5_20260616_math_temp01_project_qwen30ba3b_t10_publicpard_k5/breakdown.json,True
Math,Qwen3-30B-A3B,1.0,1.0,1,4096,32768,suffix_k32,2135742,COMPLETED,144.2315081618334,,7.449877427424415,87.578853088107,7.663885788144057,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home/qwen30ba3b_math500_osl32k_temp01_lyris_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_math_temp1_core_home_qwen30ba3b/breakdown.json,True
Math,Qwen3-30B-A3B,1.0,1.0,2,4096,32768,suffix_k32,2135742,COMPLETED,181.3872398059073,,4.672596553369238,80.12142789947102,6.661059413027917,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home/qwen30ba3b_math500_osl32k_temp01_lyris_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_math_temp1_core_home_qwen30ba3b/breakdown.json,True
Math,Qwen3-8B,1.0,1.0,1,4096,32768,baseline,2136606,COMPLETED,36.33346520830202,,1.0,,,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home_mount/qwen8_math500_osl32k_temp01_lyris_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260616_math_temp1_core_home_mount_qwen8_baseline/breakdown.json,True
Math,Qwen3-8B,1.0,1.0,2,4096,32768,baseline,2136606,COMPLETED,72.38594162493035,,1.0,,,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home_mount/qwen8_math500_osl32k_temp01_lyris_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260616_math_temp1_core_home_mount_qwen8_baseline/breakdown.json,True
