domain,model,temperature,top_p,batch_size,isl,osl,method,job_id,state,tok_s_gpu,baseline_tok_s_gpu,speedup,acceptance_pct,mean_accept_len,basis,source,source_label,source_priority,logs_dir,valid_result
Math,Qwen3-32B,1.0,1.0,8,4096.0,32768.0,pard_k16,3463085.0,COMPLETED,49.1491,62.33908580689244,0.7884154758420582,9.4058,1.5049,final breakdown,docs/oci_qmath_pard_pard2_k16_focus_live_log_metrics_20260620.csv,"OCI Math Qwen32 PARD/PARD-2 K16 retry, refreshed 2026-06-21",30,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard_pard2_k16_focus_20260620/qwen32_math500_osl32k_pard_t10_offset0_n8_isl4096_osl32768_bs8_k16_20260620_qmath_pard_pard2_k16_focus,True
Math,Qwen3-32B,1.0,1.0,16,4096.0,32768.0,pard_k16,3463087.0,COMPLETED,72.1916,124.94932148908092,0.5777670429871736,10.8988,1.7438,final breakdown,docs/oci_qmath_pard_pard2_k16_focus_live_log_metrics_20260620.csv,"OCI Math Qwen32 PARD/PARD-2 K16 retry, refreshed 2026-06-21",30,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard_pard2_k16_focus_20260620/qwen32_math500_osl32k_pard_t10_offset0_n16_isl4096_osl32768_bs16_k16_20260620_qmath_pard_pard2_k16_focus,True
Math,Qwen3-32B,1.0,1.0,32,4096.0,32768.0,pard_k16,3463089.0,COMPLETED,109.4968,208.0101600139665,0.5264012103670705,8.4613,1.3538,final breakdown,docs/oci_qmath_pard_pard2_k16_focus_live_log_metrics_20260620.csv,"OCI Math Qwen32 PARD/PARD-2 K16 retry, refreshed 2026-06-21",30,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard_pard2_k16_focus_20260620/qwen32_math500_osl32k_pard_t10_offset0_n32_isl4096_osl32768_bs32_k16_20260620_qmath_pard_pard2_k16_focus,True
Math,Qwen3-8B,1.0,1.0,1,4096.0,32768.0,baseline,2136606.0,COMPLETED,36.33346520830202,36.33346520830202,1.0,,,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home_mount/qwen8_math500_osl32k_temp01_lyris_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260616_math_temp1_core_home_mount_qwen8_baseline/breakdown.json,True
Math,Qwen3-8B,1.0,1.0,2,4096.0,32768.0,baseline,2136606.0,COMPLETED,72.38594162493035,72.38594162493035,1.0,,,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home_mount/qwen8_math500_osl32k_temp01_lyris_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260616_math_temp1_core_home_mount_qwen8_baseline/breakdown.json,True
Math,Qwen3-8B,1.0,1.0,1,4096.0,32768.0,eagle3_k3,2135747.0,COMPLETED,80.8726587496727,36.33346520830202,2.225844914214064,72.18170401854714,3.165451120556414,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home/qwen8_math500_osl32k_temp01_lyris_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_math_temp1_core_home_qwen8/breakdown.json,True
Math,Qwen3-8B,1.0,1.0,2,4096.0,32768.0,eagle3_k3,2135747.0,COMPLETED,118.357253605807,72.38594162493035,1.6350861914469277,65.03512247838617,2.951053674351585,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home/qwen8_math500_osl32k_temp01_lyris_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_math_temp1_core_home_qwen8/breakdown.json,True
Math,Qwen3-8B,1.0,1.0,1,4096.0,32768.0,eagle3_k8,3460268.0,COMPLETED,79.7124,36.33346520830202,2.1939113030646498,39.0853,3.1268,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen8_math500_osl32k_eagle3_t10_offset0_n1_isl4096_osl32768_bs1_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen8_eagle3_k8,True
Math,Qwen3-8B,1.0,1.0,2,4096.0,32768.0,eagle3_k8,3460269.0,COMPLETED,125.9569,72.38594162493035,1.740074069252963,31.2757,2.5021,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen8_math500_osl32k_eagle3_t10_offset0_n2_isl4096_osl32768_bs2_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen8_eagle3_k8,True
Math,Qwen3-8B,1.0,1.0,4,4096.0,32768.0,eagle3_k8,3460270.0,COMPLETED,79.3074,,,16.7147,1.3372,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen8_math500_osl32k_eagle3_t10_offset0_n4_isl4096_osl32768_bs4_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen8_eagle3_k8,True
Math,Qwen3-8B,1.0,1.0,8,4096.0,32768.0,eagle3_k8,3460271.0,COMPLETED,369.9879,,,31.7596,2.5408,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen8_math500_osl32k_eagle3_t10_offset0_n8_isl4096_osl32768_bs8_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen8_eagle3_k8,True
Math,Qwen3-8B,1.0,1.0,16,4096.0,32768.0,eagle3_k8,3460274.0,COMPLETED,448.2063,,,29.2557,2.3405,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen8_math500_osl32k_eagle3_t10_offset0_n16_isl4096_osl32768_bs16_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen8_eagle3_k8,True
Math,Qwen3-8B,1.0,1.0,32,4096.0,32768.0,eagle3_k8,3460279.0,COMPLETED,887.4152,,,28.3518,2.2681,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen8_math500_osl32k_eagle3_t10_offset0_n32_isl4096_osl32768_bs32_k8_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen8_eagle3_k8,True
Math,Qwen3-8B,1.0,1.0,1,4096.0,32768.0,pard2_k1,3457991.0,COMPLETED,15.8728,36.33346520830202,0.436864469408581,3.1739,0.0317,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_retry_repo_offline_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n1_isl4096_osl32768_bs1_k1_repooffline_20260620,True
Math,Qwen3-8B,1.0,1.0,2,4096.0,32768.0,pard2_k1,3457992.0,COMPLETED,32.2629,72.38594162493035,0.4457067114933872,2.5587,0.0256,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_retry_repo_offline_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n2_isl4096_osl32768_bs2_k1_repooffline_20260620,True
Math,Qwen3-8B,1.0,1.0,4,4096.0,32768.0,pard2_k1,3457994.0,COMPLETED,52.484,,,9.3555,0.0936,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_retry_repo_offline_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n4_isl4096_osl32768_bs4_k1_repooffline_20260620,True
Math,Qwen3-8B,1.0,1.0,8,4096.0,32768.0,pard2_k1,3457411.0,COMPLETED,114.6851,,,0.8693,0.0087,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n8_isl4096_osl32768_bs8_k1_20260620_qmath_pard2_ksweep_qwen8_k1,True
Math,Qwen3-8B,1.0,1.0,16,4096.0,32768.0,pard2_k1,3457422.0,COMPLETED,230.9693,,,0.7712,0.0077,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n16_isl4096_osl32768_bs16_k1_20260620_qmath_pard2_ksweep_qwen8_k1,True
Math,Qwen3-8B,1.0,1.0,32,4096.0,32768.0,pard2_k1,3457436.0,COMPLETED,255.1883,,,2.0463,0.0205,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n32_isl4096_osl32768_bs32_k1_20260620_qmath_pard2_ksweep_qwen8_k1,True
Math,Qwen3-8B,1.0,1.0,1,4096.0,32768.0,pard2_k11,3457595.0,COMPLETED,14.9651,36.33346520830202,0.4118819912773017,0.0117,0.0013,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n1_isl4096_osl32768_bs1_k11_20260620_qmath_pard2_ksweep_qwen8_k11,True
Math,Qwen3-8B,1.0,1.0,2,4096.0,32768.0,pard2_k11,3457596.0,COMPLETED,30.1885,72.38594162493035,0.417049213180406,0.0598,0.0066,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n2_isl4096_osl32768_bs2_k11_20260620_qmath_pard2_ksweep_qwen8_k11,True
Math,Qwen3-8B,1.0,1.0,4,4096.0,32768.0,pard2_k11,3457597.0,COMPLETED,60.7891,,,0.0319,0.0035,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n4_isl4096_osl32768_bs4_k11_20260620_qmath_pard2_ksweep_qwen8_k11,True
Math,Qwen3-8B,1.0,1.0,8,4096.0,32768.0,pard2_k11,3457598.0,COMPLETED,113.7742,,,0.0753,0.0083,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n8_isl4096_osl32768_bs8_k11_20260620_qmath_pard2_ksweep_qwen8_k11,True
Math,Qwen3-8B,1.0,1.0,16,4096.0,32768.0,pard2_k11,3457599.0,COMPLETED,198.1791,,,0.1057,0.0116,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n16_isl4096_osl32768_bs16_k11_20260620_qmath_pard2_ksweep_qwen8_k11,True
Math,Qwen3-8B,1.0,1.0,32,4096.0,32768.0,pard2_k11,3457601.0,COMPLETED,210.5912,,,0.1133,0.0125,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n32_isl4096_osl32768_bs32_k11_20260620_qmath_pard2_ksweep_qwen8_k11,True
Math,Qwen3-8B,1.0,1.0,1,4096.0,32768.0,pard2_k16,3460408.0,COMPLETED,14.9464,36.33346520830202,0.4113673142462838,0.008,0.0013,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n1_isl4096_osl32768_bs1_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen8_pard2_k16,True
Math,Qwen3-8B,1.0,1.0,2,4096.0,32768.0,pard2_k16,3460409.0,COMPLETED,30.6598,72.38594162493035,0.4235601459585144,0.0411,0.0066,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n2_isl4096_osl32768_bs2_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen8_pard2_k16,True
Math,Qwen3-8B,1.0,1.0,4,4096.0,32768.0,pard2_k16,3460410.0,COMPLETED,59.6915,,,0.0226,0.0036,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n4_isl4096_osl32768_bs4_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen8_pard2_k16,True
Math,Qwen3-8B,1.0,1.0,8,4096.0,32768.0,pard2_k16,3460411.0,COMPLETED,111.4822,,,0.0961,0.0154,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n8_isl4096_osl32768_bs8_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen8_pard2_k16,True
Math,Qwen3-8B,1.0,1.0,16,4096.0,32768.0,pard2_k16,3460412.0,COMPLETED,183.1437,,,0.0445,0.0071,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n16_isl4096_osl32768_bs16_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen8_pard2_k16,True
Math,Qwen3-8B,1.0,1.0,32,4096.0,32768.0,pard2_k16,3460413.0,COMPLETED,180.0199,,,0.0954,0.0153,final breakdown,docs/oci_qmath_extra_k_live_log_metrics_20260620.csv,"OCI Math extra-K sweep, refreshed 2026-06-21",20,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_extra_k_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n32_isl4096_osl32768_bs32_k16_20260620_qmath_extra_eagle3k8_pardk16_pard2k16_qwen8_pard2_k16,True
Math,Qwen3-8B,1.0,1.0,1,4096.0,32768.0,pard2_k3,2135748.0,COMPLETED,28.13831945805976,36.33346520830202,0.7744463484762882,26.893015177205243,1.8067904553161571,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home/qwen8_math500_osl32k_temp01_lyris_pard2_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_math_temp1_core_home_qwen8_pard2_k3/breakdown.json,True
Math,Qwen3-8B,1.0,1.0,2,4096.0,32768.0,pard2_k3,2135748.0,COMPLETED,44.91191976453368,72.38594162493035,0.6204508604342811,23.704583730433303,1.7111375119129992,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home/qwen8_math500_osl32k_temp01_lyris_pard2_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_math_temp1_core_home_qwen8_pard2_k3/breakdown.json,True
Math,Qwen3-8B,1.0,1.0,4,4096.0,32768.0,pard2_k3,3457546.0,COMPLETED,62.0388,,,0.1159,0.0035,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n4_isl4096_osl32768_bs4_k3_20260620_qmath_pard2_ksweep_qwen8_k3,True
Math,Qwen3-8B,1.0,1.0,8,4096.0,32768.0,pard2_k3,3457547.0,COMPLETED,114.3615,,,0.5191,0.0156,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n8_isl4096_osl32768_bs8_k3_20260620_qmath_pard2_ksweep_qwen8_k3,True
Math,Qwen3-8B,1.0,1.0,16,4096.0,32768.0,pard2_k3,3457548.0,COMPLETED,230.5456,,,0.4694,0.0141,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n16_isl4096_osl32768_bs16_k3_20260620_qmath_pard2_ksweep_qwen8_k3,True
Math,Qwen3-8B,1.0,1.0,32,4096.0,32768.0,pard2_k3,3457549.0,COMPLETED,251.6168,,,0.29,0.0087,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n32_isl4096_osl32768_bs32_k3_20260620_qmath_pard2_ksweep_qwen8_k3,True
Math,Qwen3-8B,1.0,1.0,1,4096.0,32768.0,pard2_k5,2135749.0,COMPLETED,27.47472661335481,36.33346520830202,0.7561823915181359,16.26857411660533,1.8134287058302665,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home/qwen8_math500_osl32k_temp01_lyris_pard2_offset0_n4_isl4096_osl32768_bs1_2_k5_20260616_math_temp1_core_home_qwen8_pard2_k5/breakdown.json,True
Math,Qwen3-8B,1.0,1.0,2,4096.0,32768.0,pard2_k5,2135749.0,COMPLETED,34.619756252124695,72.38594162493035,0.4782662969490383,8.446571388264914,1.4223285694132457,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,docs/lyris_math500_osl32k_temp01_home_retry_metrics_live_20260616.csv,Lyris Math500 temp0/temp1 home-mount retry 2026-06-16,55,/home/sna/vllm-runs/math_temp01_core_20260616_home/qwen8_math500_osl32k_temp01_lyris_pard2_offset0_n4_isl4096_osl32768_bs1_2_k5_20260616_math_temp1_core_home_qwen8_pard2_k5/breakdown.json,True
Math,Qwen3-8B,1.0,1.0,1,4096.0,32768.0,pard2_k9,3457556.0,COMPLETED,15.4004,36.33346520830202,0.4238626817373059,0.0143,0.0013,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n1_isl4096_osl32768_bs1_k9_20260620_qmath_pard2_ksweep_qwen8_k9,True
Math,Qwen3-8B,1.0,1.0,2,4096.0,32768.0,pard2_k9,3457561.0,COMPLETED,30.5367,72.38594162493035,0.4218595394976929,0.073,0.0066,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n2_isl4096_osl32768_bs2_k9_20260620_qmath_pard2_ksweep_qwen8_k9,True
Math,Qwen3-8B,1.0,1.0,4,4096.0,32768.0,pard2_k9,3457562.0,COMPLETED,62.5812,,,0.039,0.0035,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n4_isl4096_osl32768_bs4_k9_20260620_qmath_pard2_ksweep_qwen8_k9,True
Math,Qwen3-8B,1.0,1.0,8,4096.0,32768.0,pard2_k9,3457564.0,COMPLETED,111.0584,,,0.2295,0.0207,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n8_isl4096_osl32768_bs8_k9_20260620_qmath_pard2_ksweep_qwen8_k9,True
Math,Qwen3-8B,1.0,1.0,16,4096.0,32768.0,pard2_k9,3457566.0,COMPLETED,214.2245,,,0.0735,0.0066,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n16_isl4096_osl32768_bs16_k9_20260620_qmath_pard2_ksweep_qwen8_k9,True
Math,Qwen3-8B,1.0,1.0,32,4096.0,32768.0,pard2_k9,3457567.0,COMPLETED,216.2992,,,0.1234,0.0111,final breakdown,docs/oci_qmath_pard2_k_sweep_live_log_metrics_20260620.csv,"OCI Math PARD-2 K sweep, refreshed 2026-06-21",10,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_pard2_ksweep_20260620/qwen8_math500_osl32k_pard2_t10_offset0_n32_isl4096_osl32768_bs32_k9_20260620_qmath_pard2_ksweep_qwen8_k9,True
